,Order ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
288,CA-2016-112697,Female,No,39.0,Yes,Artist,7.0,Low,1.0,Cat_6,D
289,CA-2016-110772,Male,No,42.0,Yes,Entertainment,4.0,Low,3.0,Cat_6,C
290,CA-2016-110772,Male,Yes,50.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
291,CA-2016-110772,Female,Yes,37.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
292,CA-2016-110772,Female,No,59.0,Yes,Artist,0.0,Low,1.0,Cat_6,C
293,CA-2014-111451,Male,Yes,50.0,Yes,Artist,8.0,Low,2.0,Cat_6,D
294,CA-2014-111451,Male,Yes,48.0,Yes,Artist,8.0,Low,3.0,Cat_2,B
295,CA-2014-111451,Male,Yes,55.0,Yes,Artist,9.0,Low,1.0,Cat_6,B
296,CA-2014-111451,Female,No,33.0,Yes,Doctor,1.0,Low,3.0,Cat_6,A
297,CA-2014-111451,Male,No,38.0,Yes,Artist,13.0,Low,1.0,Cat_7,A
298,CA-2016-142545,Male,No,43.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
299,CA-2016-142545,Female,No,53.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
300,CA-2016-142545,Male,No,37.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,B
301,CA-2016-142545,Female,No,36.0,Yes,Artist,5.0,Low,1.0,Cat_6,A
302,CA-2016-142545,Male,No,36.0,Yes,Artist,5.0,Low,1.0,Cat_6,A
303,US-2017-152380,Male,Yes,62.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
304,CA-2015-144253,Female,No,38.0,No,Artist,2.0,Low,2.0,Cat_6,B
305,CA-2014-130960,Male,No,55.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
306,CA-2014-111003,Male,Yes,60.0,No,Entertainment,1.0,Average,2.0,Cat_6,C
307,CA-2014-111003,Female,Yes,36.0,Yes,Entertainment,7.0,Average,2.0,Cat_5,A
308,CA-2017-126774,Male,No,30.0,No,Entertainment,5.0,Low,9.0,Cat_3,D
309,CA-2016-142902,Female,No,66.0,No,Entertainment,4.0,Low,3.0,Cat_6,A
310,CA-2016-142902,Male,Yes,45.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
311,CA-2016-142902,Female,No,40.0,Yes,Entertainment,6.0,Low,1.0,Cat_6,C
312,CA-2016-142902,Female,No,45.0,Yes,Entertainment,5.0,Low,3.0,Cat_6,D
313,CA-2014-120887,Male,Yes,41.0,Yes,Entertainment,2.0,Low,1.0,Cat_6,B
314,CA-2014-167850,Female,Yes,62.0,Yes,Homemaker,4.0,Low,1.0,Cat_5,A
315,CA-2014-167850,Male,Yes,61.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
316,CA-2014-164259,Female,Yes,50.0,Yes,Artist,4.0,Low,2.0,Cat_6,D
317,CA-2014-164973,Male,Yes,53.0,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
318,CA-2014-164973,Male,No,39.0,Yes,Artist,7.0,Low,1.0,Cat_6,A
319,CA-2014-164973,Female,No,86.0,Yes,Lawyer,0.0,Low,1.0,Cat_3,D
320,CA-2014-164973,Male,Yes,50.0,Yes,Artist,1.0,Low,1.0,Cat_4,B
321,CA-2014-164973,Female,No,46.0,No,Entertainment,4.0,Low,1.0,Cat_4,A
322,CA-2014-156601,Male,No,52.0,Yes,Marketing,0.0,Low,1.0,Cat_3,B
323,CA-2016-162138,Female,No,45.0,No,Marketing,0.0,Low,1.0,Cat_6,B
324,CA-2016-162138,Female,No,37.0,Yes,Artist,9.0,Low,1.0,Cat_6,A
325,CA-2017-153339,Female,Yes,36.0,Yes,Engineer,3.0,Low,1.0,Cat_6,B
326,US-2016-141544,Female,No,25.0,Yes,Artist,3.0,Low,1.0,Cat_6,D
327,US-2016-141544,Female,No,40.0,No,Doctor,1.0,Low,1.0,Cat_6,B
328,US-2016-141544,Male,Yes,41.0,Yes,Artist,11.0,High,2.0,Cat_6,A
329,US-2016-141544,Female,Yes,25.0,Yes,Homemaker,11.0,High,2.0,Cat_6,B
330,US-2016-141544,Male,Yes,80.0,No,Lawyer,4.0,Average,2.0,Cat_6,B
331,US-2016-150147,Female,No,46.0,Yes,Artist,3.0,Low,1.0,Cat_3,A
332,US-2016-150147,Female,Yes,81.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
333,US-2016-150147,Male,Yes,40.0,Yes,Artist,0.0,Low,2.0,Cat_3,B
334,CA-2015-137946,Male,No,49.0,Yes,Artist,1.0,Low,1.0,Cat_3,A
335,CA-2015-137946,Female,No,26.0,Yes,Healthcare,8.0,Low,3.0,Cat_3,D
336,CA-2015-137946,Male,No,26.0,Yes,Artist,1.0,Low,1.0,Cat_4,D
337,CA-2014-129924,Female,No,47.0,Yes,Artist,0.0,Low,1.0,Cat_4,A
338,CA-2014-129924,Female,Yes,71.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
339,CA-2015-128167,Male,Yes,48.0,Yes,Engineer,1.0,Average,5.0,Cat_6,C
340,CA-2014-122336,Male,Yes,39.0,Yes,Artist,1.0,Average,3.0,Cat_2,B
341,CA-2014-122336,Male,Yes,50.0,Yes,Artist,8.0,Average,2.0,Cat_6,B
342,CA-2014-122336,Female,No,46.0,Yes,Artist,1.0,Low,2.0,Cat_6,B
343,CA-2014-122336,Male,Yes,26.0,Yes,Engineer,8.0,Average,2.0,Cat_3,D
344,US-2015-120712,Female,Yes,42.0,Yes,Engineer,1.0,Low,2.0,Cat_6,D
345,CA-2017-169901,Female,Yes,36.0,Yes,Artist,4.0,Low,2.0,Cat_6,D
346,CA-2017-134306,Male,No,29.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
347,CA-2017-134306,Female,No,39.0,No,Artist,1.0,Low,1.0,Cat_6,A
348,CA-2017-134306,Female,No,41.0,Yes,Artist,0.0,Low,3.0,Cat_6,B
349,CA-2016-129714,Female,Yes,48.0,Yes,Marketing,8.0,Low,3.0,Cat_6,C
350,CA-2016-129714,Male,Yes,40.0,Yes,Entertainment,9.0,High,3.0,Cat_6,C
351,CA-2016-129714,Female,No,25.0,Yes,Healthcare,4.0,Low,3.0,Cat_6,A
352,CA-2016-129714,Female,Yes,41.0,Yes,Artist,7.0,Low,2.0,Cat_6,A
353,CA-2016-129714,Male,No,37.0,Yes,Artist,11.0,Low,1.0,Cat_6,A
354,CA-2016-138520,Female,No,53.0,Yes,Doctor,0.0,Low,1.0,Cat_3,A
355,CA-2016-138520,Female,Yes,51.0,Yes,Engineer,0.0,Average,3.0,Cat_3,A
356,CA-2016-138520,Male,Yes,73.0,Yes,Entertainment,1.0,Average,3.0,Cat_6,D
357,CA-2016-138520,Male,Yes,61.0,No,Entertainment,1.0,Low,5.0,Cat_4,D
358,CA-2016-130001,Male,No,39.0,Yes,Entertainment,5.0,Low,1.0,Cat_3,A
359,CA-2017-155698,Female,No,19.0,No,Healthcare,0.0,Low,4.0,Cat_2,D
360,CA-2017-155698,Female,No,19.0,No,Healthcare,0.0,Low,7.0,Cat_2,A
361,CA-2017-144904,Female,No,23.0,No,Entertainment,1.0,Low,5.0,Cat_2,D
362,CA-2017-144904,Male,Yes,83.0,Yes,Executive,0.0,High,2.0,Cat_2,A
363,CA-2017-144904,Female,Yes,62.0,Yes,Artist,1.0,High,2.0,Cat_6,C
364,CA-2017-144904,Female,No,43.0,Yes,Artist,9.0,Low,4.0,Cat_6,C
365,CA-2014-123344,Female,No,27.0,No,Artist,0.0,Low,5.0,Cat_2,A
366,CA-2016-155516,Male,No,50.0,Yes,Artist,0.0,Low,1.0,Cat_6,B
367,CA-2016-155516,Female,No,23.0,No,Entertainment,0.0,Low,6.0,Cat_2,D
368,CA-2016-155516,Male,No,35.0,No,Entertainment,9.0,Low,2.0,Cat_6,D
369,CA-2016-155516,Male,No,32.0,No,Healthcare,9.0,Low,3.0,Cat_6,D
370,CA-2017-104745,Female,No,42.0,Yes,Doctor,2.0,Low,3.0,Cat_6,C
371,CA-2017-104745,Male,No,33.0,No,Entertainment,13.0,Low,1.0,Cat_6,A
372,US-2014-119137,Female,No,28.0,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
373,US-2014-119137,Male,Yes,35.0,Yes,Entertainment,1.0,Low,2.0,Cat_7,A
374,US-2014-119137,Female,No,35.0,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
375,US-2014-119137,Female,Yes,39.0,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
376,US-2016-134656,Male,Yes,28.0,Yes,Artist,6.0,Low,1.0,Cat_6,A
377,US-2017-134481,Male,Yes,35.0,Yes,Entertainment,11.0,Low,6.0,Cat_6,A
378,CA-2015-130792,Female,Yes,45.0,Yes,Engineer,0.0,Average,2.0,Cat_6,C
379,CA-2015-130792,Female,Yes,73.0,Yes,Lawyer,4.0,High,2.0,Cat_6,A
380,CA-2015-130792,Male,No,52.0,No,Entertainment,1.0,Low,1.0,Cat_6,A
381,CA-2016-134775,Male,No,28.0,No,Healthcare,0.0,Low,3.0,Cat_6,A
382,CA-2016-134775,Male,Yes,38.0,Yes,Healthcare,9.0,Low,3.0,Cat_6,A
383,CA-2015-125395,Female,No,42.0,Yes,Entertainment,8.0,Low,1.0,Cat_6,C
384,US-2015-168935,Female,No,26.0,No,Doctor,9.0,Low,1.0,Cat_6,B
385,US-2015-168935,Female,No,27.0,Yes,Healthcare,7.0,Low,2.0,Cat_6,B
386,CA-2015-122756,Male,Yes,41.0,Yes,Artist,0.0,Low,2.0,Cat_6,B
387,CA-2015-122756,Male,Yes,41.0,Yes,Artist,1.0,Low,2.0,Cat_6,B
388,CA-2014-115973,Male,Yes,47.0,Yes,Executive,0.0,High,4.0,Cat_6,D
389,CA-2017-101798,Male,No,35.0,Yes,Doctor,8.0,Low,1.0,Cat_6,A
390,CA-2017-101798,Female,No,88.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
391,US-2014-135972,Female,No,46.0,Yes,Artist,6.0,Low,1.0,Cat_6,B
392,US-2014-135972,Female,Yes,41.0,Yes,Artist,3.0,Low,2.0,Cat_6,A
393,US-2014-134971,Female,No,30.0,Yes,Doctor,10.0,Low,5.0,Cat_6,B
394,CA-2017-102946,Male,Yes,43.0,Yes,Doctor,12.0,Low,2.0,Cat_6,A
395,CA-2017-165603,Female,No,29.0,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
396,CA-2017-165603,Male,Yes,48.0,Yes,Artist,1.0,Low,1.0,Cat_6,B
397,CA-2015-122259,Female,Yes,61.0,Yes,Artist,4.0,Average,6.0,Cat_4,B
398,CA-2016-108987,Female,No,51.0,Yes,Lawyer,2.0,Low,1.0,Cat_6,B
399,CA-2016-108987,Female,No,38.0,Yes,Artist,2.0,Low,1.0,Cat_6,A
400,CA-2016-108987,Female,No,49.0,Yes,Entertainment,0.0,High,1.0,Cat_6,A
401,CA-2016-108987,Female,No,43.0,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
402,CA-2014-113166,Male,No,27.0,No,Healthcare,14.0,Low,4.0,Cat_6,A
403,CA-2014-155208,Female,No,35.0,No,Doctor,14.0,Low,6.0,Cat_7,A
404,CA-2017-117933,Female,Yes,39.0,No,Doctor,4.0,Average,2.0,Cat_7,B
405,CA-2017-117457,Female,Yes,52.0,No,Engineer,9.0,Low,2.0,Cat_6,B
406,CA-2017-117457,Female,No,38.0,Yes,Engineer,10.0,Low,1.0,Cat_6,B
407,CA-2017-117457,Female,No,30.0,Yes,Entertainment,12.0,Low,2.0,Cat_6,D
408,CA-2017-117457,Female,No,43.0,Yes,Artist,10.0,Low,1.0,Cat_6,D
409,CA-2017-117457,Female,No,42.0,No,Entertainment,10.0,Low,4.0,Cat_6,D
410,CA-2017-117457,Female,No,46.0,Yes,Artist,2.0,Low,1.0,Cat_7,B
411,CA-2017-117457,Female,No,47.0,Yes,Artist,11.0,Low,2.0,Cat_6,B
412,CA-2017-117457,Female,No,32.0,No,Entertainment,13.0,Low,5.0,Cat_7,B
413,CA-2017-117457,Female,Yes,53.0,Yes,Artist,11.0,Average,2.0,Cat_6,D
414,CA-2017-142636,Female,Yes,43.0,Yes,Artist,12.0,Average,2.0,Cat_6,A
415,CA-2017-142636,Female,No,39.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
416,CA-2017-122105,Male,No,42.0,Yes,Artist,3.0,Average,2.0,Cat_6,A
417,CA-2016-148796,Female,No,37.0,Yes,Artist,3.0,Low,1.0,Cat_3,B
418,CA-2017-154816,Male,No,19.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
419,CA-2017-110478,Male,No,30.0,No,Marketing,1.0,Low,1.0,Cat_3,D
420,CA-2017-110478,Female,Yes,49.0,Yes,Artist,0.0,Low,1.0,Cat_4,A
421,CA-2014-142048,Male,Yes,55.0,Yes,Healthcare,0.0,Low,3.0,Cat_4,B
422,CA-2017-125388,Female,Yes,59.0,Yes,Doctor,1.0,Low,2.0,Cat_4,C
423,CA-2017-125388,Female,Yes,46.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
424,CA-2017-155705,Female,Yes,27.0,Yes,Executive,9.0,High,2.0,Cat_6,B
425,CA-2017-149160,Female,No,25.0,Yes,Artist,1.0,Low,2.0,Cat_6,B
426,CA-2017-149160,Female,No,37.0,Yes,Doctor,1.0,Low,1.0,Cat_6,B
427,CA-2014-101476,Male,No,38.0,Yes,Artist,9.0,Low,3.0,Cat_6,A
428,CA-2017-152275,Male,No,29.0,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
429,US-2016-123750,Male,No,28.0,Yes,Artist,11.0,Low,2.0,Cat_6,A
430,US-2016-123750,Female,Yes,27.0,Yes,Marketing,8.0,Low,2.0,Cat_6,D
431,US-2016-123750,Female,No,42.0,No,Entertainment,3.0,Low,2.0,Cat_6,D
432,US-2016-123750,Female,No,43.0,Yes,Artist,14.0,Low,2.0,Cat_6,B
433,CA-2016-127369,Female,Yes,40.0,Yes,Healthcare,8.0,Average,2.0,Cat_6,A
434,US-2014-150574,Male,No,41.0,Yes,Artist,9.0,Low,3.0,Cat_6,B
435,US-2014-150574,Male,Yes,46.0,No,Entertainment,8.0,Low,1.0,Cat_1,B
436,CA-2016-147375,Female,No,32.0,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
437,CA-2016-147375,Female,No,56.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
438,CA-2017-130043,Male,No,28.0,Yes,Marketing,12.0,Low,1.0,Cat_6,A
439,CA-2017-157252,Female,No,25.0,Yes,Artist,0.0,Low,3.0,Cat_7,A
440,CA-2016-115756,Male,Yes,42.0,Yes,Artist,6.0,Low,7.0,Cat_6,C
441,CA-2016-115756,Female,No,41.0,Yes,Entertainment,5.0,Low,2.0,Cat_6,C
442,CA-2016-115756,Male,Yes,36.0,Yes,Healthcare,3.0,Low,2.0,Cat_6,C
443,CA-2016-115756,Female,No,42.0,Yes,Artist,2.0,Low,1.0,Cat_6,A
444,CA-2016-115756,Female,No,42.0,Yes,Artist,8.0,Low,4.0,Cat_6,C
445,CA-2016-115756,Female,No,55.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
446,CA-2017-154214,Male,Yes,52.0,Yes,Entertainment,1.0,High,2.0,Cat_6,D
447,CA-2016-166674,Female,No,47.0,Yes,Engineer,1.0,Low,1.0,Cat_6,A
448,CA-2016-166674,Male,No,57.0,Yes,Artist,2.0,High,3.0,Cat_6,B
449,CA-2016-166674,Female,No,26.0,Yes,Artist,8.0,Low,1.0,Cat_6,D
450,CA-2016-166674,Female,No,28.0,No,Artist,5.0,Low,2.0,Cat_6,B
451,CA-2016-166674,Female,No,37.0,Yes,Doctor,0.0,Low,1.0,Cat_6,D
452,CA-2016-166674,Male,No,89.0,No,Lawyer,0.0,Low,1.0,Cat_3,D
453,CA-2017-147277,Male,No,25.0,No,Marketing,2.0,Low,1.0,Cat_3,D
454,CA-2017-147277,Male,Yes,50.0,Yes,Executive,1.0,High,4.0,Cat_4,C
455,CA-2016-100153,Female,No,42.0,Yes,Doctor,5.0,Low,1.0,Cat_6,B
456,US-2014-110674,Male,No,48.0,Yes,Artist,5.0,Low,1.0,Cat_6,C
457,US-2016-157945,Female,No,37.0,Yes,Entertainment,9.0,Low,1.0,Cat_3,D
458,US-2016-157945,Female,No,30.0,No,Engineer,1.0,Low,5.0,Cat_3,D
459,CA-2015-109638,Male,Yes,26.0,No,Entertainment,2.0,Low,4.0,Cat_3,A
460,CA-2015-109638,Female,Yes,47.0,Yes,Artist,2.0,Average,2.0,Cat_6,B
461,CA-2015-109638,Male,No,36.0,No,Healthcare,2.0,Low,4.0,Cat_4,D
462,CA-2016-109869,Male,Yes,53.0,No,Doctor,2.0,Average,4.0,Cat_3,A
463,CA-2016-109869,Male,No,30.0,No,Entertainment,1.0,Low,6.0,Cat_3,A
464,CA-2016-109869,Female,No,20.0,No,Healthcare,4.0,Low,7.0,Cat_3,D
465,CA-2016-109869,Female,No,19.0,No,Marketing,8.0,Low,5.0,Cat_3,D
466,CA-2016-109869,Male,No,19.0,No,Healthcare,9.0,Low,6.0,Cat_3,D
467,US-2015-101399,Female,No,37.0,No,Marketing,12.0,Low,6.0,Cat_3,D
468,CA-2017-154907,Male,No,20.0,No,Healthcare,0.0,Low,6.0,Cat_3,D
469,US-2016-100419,Male,No,39.0,No,Executive,0.0,Average,3.0,Cat_3,A
470,CA-2015-154144,Female,No,26.0,Yes,Engineer,1.0,Low,3.0,Cat_3,D
471,CA-2014-144666,Male,No,31.0,No,Doctor,0.0,Low,4.0,Cat_3,A
472,CA-2014-144666,Male,Yes,31.0,Yes,Healthcare,2.0,High,3.0,Cat_3,A
473,CA-2014-144666,Female,Yes,41.0,Yes,Engineer,9.0,Average,3.0,Cat_3,A
474,CA-2014-144666,Female,Yes,32.0,No,Homemaker,9.0,Average,2.0,Cat_4,D
475,CA-2014-144666,Female,Yes,42.0,Yes,Homemaker,0.0,Average,3.0,Cat_3,D
476,CA-2014-144666,Female,Yes,89.0,No,Lawyer,1.0,Low,3.0,Cat_3,B
477,CA-2016-103891,Male,Yes,78.0,No,Lawyer,1.0,High,3.0,Cat_3,B
478,CA-2016-152632,Female,Yes,65.0,Yes,Lawyer,1.0,Low,2.0,Cat_3,D
479,CA-2016-100790,Female,Yes,48.0,Yes,Homemaker,0.0,Average,2.0,Cat_3,A
480,CA-2016-100790,Male,No,36.0,Yes,Artist,8.0,Low,2.0,Cat_3,C
481,CA-2014-134677,Female,Yes,55.0,Yes,Artist,0.0,Average,4.0,Cat_3,C
482,CA-2014-127691,Male,Yes,52.0,Yes,Engineer,0.0,Average,2.0,Cat_3,B
483,CA-2014-127691,Male,Yes,52.0,Yes,Homemaker,7.0,Average,3.0,Cat_3,D
484,CA-2017-140963,Female,Yes,41.0,Yes,Homemaker,1.0,Low,1.0,Cat_3,D
485,CA-2017-140963,Female,Yes,36.0,Yes,Engineer,1.0,Low,1.0,Cat_3,D
486,CA-2017-140963,Female,No,37.0,No,Engineer,7.0,Low,1.0,Cat_3,C
487,CA-2014-154627,Female,No,40.0,No,Healthcare,1.0,Low,2.0,Cat_1,A
488,CA-2014-133753,Male,Yes,38.0,Yes,Homemaker,1.0,Average,2.0,Cat_3,B
489,CA-2014-133753,Male,No,25.0,No,Doctor,0.0,Low,3.0,Cat_3,B
490,CA-2014-133753,Female,No,33.0,Yes,Engineer,1.0,Low,4.0,Cat_3,A
491,CA-2014-113362,Male,No,26.0,Yes,Artist,1.0,Low,1.0,Cat_3,C
492,CA-2014-113362,Female,No,28.0,No,Entertainment,0.0,Low,1.0,Cat_3,D
493,CA-2016-169166,Male,No,18.0,No,Marketing,0.0,Low,6.0,Cat_3,B
494,US-2016-120929,Male,No,52.0,No,Entertainment,0.0,Low,3.0,Cat_3,A
495,CA-2015-134782,Male,No,26.0,Yes,Healthcare,0.0,Low,2.0,Cat_3,D
496,CA-2016-126158,Male,No,18.0,No,Healthcare,0.0,Low,4.0,Cat_3,D
497,CA-2016-126158,Female,No,20.0,No,Marketing,1.0,Low,2.0,Cat_3,D
498,CA-2016-126158,Female,Yes,36.0,Yes,Doctor,0.0,Average,3.0,Cat_3,B
499,CA-2016-126158,Male,Yes,27.0,Yes,Doctor,8.0,Average,2.0,Cat_4,A
500,US-2016-105578,Male,No,21.0,No,Healthcare,8.0,Low,5.0,Cat_7,D
501,US-2016-105578,Male,No,27.0,Yes,Entertainment,8.0,Low,4.0,Cat_3,D
502,US-2016-105578,Female,No,28.0,Yes,Healthcare,8.0,Low,4.0,Cat_3,D
503,US-2016-105578,Male,Yes,63.0,Yes,Lawyer,8.0,Low,4.0,Cat_3,A
504,US-2016-105578,Male,No,48.0,Yes,Entertainment,8.0,Low,4.0,Cat_3,A
505,CA-2017-134978,Male,Yes,80.0,Yes,Lawyer,1.0,Low,2.0,Cat_3,D
506,CA-2015-145352,Female,Yes,71.0,Yes,Lawyer,7.0,High,3.0,Cat_3,C
507,CA-2015-145352,Male,Yes,47.0,No,Doctor,8.0,High,4.0,Cat_6,D
508,CA-2015-145352,Female,No,22.0,No,Doctor,1.0,Low,4.0,Cat_3,B
509,CA-2015-145352,Male,Yes,35.0,Yes,Doctor,1.0,High,2.0,Cat_3,C
510,CA-2017-135307,Female,No,40.0,No,Entertainment,1.0,Low,6.0,Cat_3,A
511,CA-2017-135307,Female,No,18.0,No,Healthcare,1.0,Low,6.0,Cat_3,A
512,CA-2016-106341,Female,No,26.0,Yes,Artist,0.0,Low,4.0,Cat_3,D
513,CA-2017-163405,Female,Yes,73.0,Yes,Lawyer,0.0,Low,5.0,Cat_1,A
514,CA-2017-163405,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,Cat_3,C
515,CA-2017-127432,Female,No,37.0,No,Doctor,1.0,Low,2.0,Cat_3,B
516,CA-2017-127432,Male,Yes,59.0,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
517,CA-2017-127432,Female,No,28.0,No,Homemaker,8.0,Low,1.0,Cat_4,B
518,CA-2017-127432,Female,Yes,29.0,Yes,Artist,9.0,Low,3.0,Cat_6,A
519,CA-2015-157812,Female,Yes,37.0,Yes,Marketing,7.0,Average,3.0,Cat_6,D
520,CA-2015-157812,Female,Yes,46.0,Yes,Marketing,7.0,Average,3.0,Cat_6,A
521,CA-2015-157812,Male,No,39.0,Yes,Entertainment,6.0,Low,1.0,Cat_6,B
522,CA-2017-145142,Female,No,33.0,No,Homemaker,8.0,Low,1.0,Cat_6,D
523,US-2016-139486,Female,No,32.0,Yes,Doctor,8.0,Low,2.0,Cat_3,D
524,US-2016-139486,Female,No,32.0,No,Doctor,6.0,Low,2.0,Cat_3,A
525,CA-2015-158792,Female,No,25.0,No,Homemaker,8.0,Low,1.0,Cat_3,D
526,CA-2017-113558,Female,Yes,48.0,Yes,Homemaker,9.0,Average,2.0,Cat_3,C
527,CA-2017-113558,Female,No,27.0,No,Homemaker,8.0,Low,1.0,Cat_3,B
528,US-2015-138303,Female,No,49.0,Yes,Artist,1.0,Low,1.0,Cat_6,A
529,US-2015-138303,Female,Yes,33.0,Yes,Engineer,8.0,Average,5.0,Cat_4,A
530,US-2015-138303,Female,No,33.0,No,Engineer,7.0,Low,6.0,Cat_4,C
531,CA-2015-102848,Male,Yes,39.0,Yes,Artist,0.0,Low,3.0,Cat_6,A
532,US-2017-129441,Male,Yes,50.0,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
533,CA-2016-168753,Female,Yes,84.0,Yes,Lawyer,0.0,Low,4.0,Cat_3,A
534,CA-2016-168753,Female,Yes,46.0,Yes,Artist,0.0,Average,2.0,Cat_6,B
535,CA-2016-126613,Male,Yes,31.0,No,Entertainment,0.0,Average,3.0,Cat_3,A
536,US-2017-122637,Male,Yes,57.0,Yes,Artist,3.0,Average,2.0,Cat_6,B
537,CA-2015-147851,Male,Yes,73.0,No,Executive,1.0,High,4.0,Cat_3,B
538,CA-2015-134894,Male,Yes,36.0,Yes,Entertainment,9.0,Low,4.0,Cat_6,A
539,CA-2015-134894,Male,No,53.0,Yes,Marketing,2.0,Low,4.0,Cat_6,C
540,CA-2014-140795,Male,Yes,41.0,Yes,Entertainment,9.0,Average,4.0,Cat_2,B
541,CA-2016-136924,Female,No,53.0,No,Engineer,0.0,Low,4.0,Cat_7,B
542,US-2015-120161,Male,Yes,35.0,Yes,Artist,2.0,Average,3.0,Cat_6,C
543,CA-2014-103849,Male,Yes,62.0,Yes,Artist,0.0,Average,3.0,Cat_6,C
544,CA-2014-103849,Male,No,23.0,No,Marketing,0.0,Low,3.0,Cat_6,A
545,CA-2014-103849,Male,No,51.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
546,CA-2017-162929,Female,Yes,83.0,No,Lawyer,1.0,High,2.0,Cat_6,A
547,CA-2017-162929,Female,No,26.0,Yes,Healthcare,0.0,Low,2.0,Cat_3,B
548,CA-2015-113173,Male,Yes,86.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
549,CA-2015-113173,Male,No,26.0,Yes,Healthcare,0.0,Low,4.0,Cat_7,D
550,CA-2015-113173,Male,Yes,42.0,Yes,Executive,0.0,Low,3.0,Cat_6,D
551,CA-2016-136406,Female,Yes,41.0,Yes,Homemaker,9.0,Low,1.0,Cat_6,A
552,CA-2017-112774,Male,Yes,67.0,No,Lawyer,0.0,Low,3.0,Cat_6,B
553,CA-2017-101945,Male,Yes,68.0,Yes,Lawyer,1.0,High,2.0,Cat_6,A
554,CA-2017-100650,Female,Yes,45.0,No,Engineer,0.0,High,2.0,Cat_6,A
555,CA-2014-155852,Female,Yes,86.0,No,Lawyer,0.0,High,2.0,Cat_6,A
556,CA-2016-113243,Male,Yes,62.0,Yes,Artist,0.0,High,2.0,Cat_3,A
557,CA-2016-113243,Male,Yes,42.0,Yes,Artist,1.0,Low,2.0,Cat_6,A
558,CA-2016-113243,Male,No,26.0,Yes,Doctor,0.0,Low,3.0,Cat_4,C
559,CA-2017-118731,Male,No,48.0,No,Entertainment,1.0,Low,1.0,Cat_6,C
560,CA-2017-118731,Male,Yes,40.0,No,Entertainment,3.0,Average,5.0,Cat_2,B
561,CA-2014-145576,Male,No,20.0,No,Healthcare,0.0,Low,4.0,Cat_6,C
562,CA-2014-145576,Female,No,25.0,Yes,Artist,1.0,Low,1.0,Cat_5,D
563,CA-2015-130736,Male,No,37.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
564,CA-2015-130736,Male,Yes,77.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
565,CA-2017-137099,Male,Yes,50.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
566,CA-2017-156951,Female,No,22.0,No,Marketing,0.0,Low,4.0,Cat_6,D
567,CA-2017-156951,Male,No,26.0,Yes,Artist,1.0,Low,3.0,Cat_6,A
568,CA-2017-156951,Male,Yes,71.0,No,Doctor,0.0,Average,3.0,Cat_6,D
569,CA-2017-156951,Male,Yes,50.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
570,CA-2017-164826,Male,No,29.0,No,Entertainment,1.0,Low,1.0,Cat_4,D
571,CA-2017-164826,Male,Yes,51.0,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
572,CA-2017-164826,Male,Yes,52.0,Yes,Artist,6.0,Average,4.0,Cat_6,C
573,CA-2017-164826,Male,No,20.0,No,Healthcare,1.0,Low,3.0,Cat_3,A
574,CA-2016-127250,Male,No,26.0,Yes,Doctor,0.0,Low,9.0,Cat_4,B
575,CA-2015-149713,Male,No,37.0,Yes,Healthcare,0.0,Low,9.0,Cat_4,C
576,CA-2015-149713,Female,No,33.0,Yes,Healthcare,0.0,Low,9.0,Cat_6,B
